date_time,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
2025-01-01 00:00:00,0.012999826324790676,-0.12866512830863017,-0.6829748026275145,0.14680343107372026,0.5659963423938217,-0.27105164820978966,-0.05928397856182915,0.5075604936716942,0.4890968139850884,0.6777371194423691
2025-01-01 01:00:00,-0.2590846491166308,-0.8831376439343213,-0.46623343472482,-0.20089751533298283,1.4329945107176476,0.4593219344171542,-0.3981790883430305,1.2366975438405863,0.20057645172139105,0.6696032422349747
2025-01-01 02:00:00,-0.7718641070342145,-0.21989496526466423,-0.7279161863647288,-0.3880830456213691,1.483046296908625,-0.32337371280419025,-1.0531314856978011,2.0065095303923375,0.15286875577283576,0.47944014891356423
2025-01-01 03:00:00,-1.8384246084438485,-0.4485322358449264,-0.2970952085202355,-0.2500498514906064,1.5674225076097028,-0.8372253822081079,-0.5215088519488785,1.3562402807769338,0.6542804979835004,-0.2710511498521355
2025-01-01 04:00:00,-1.0880439851743167,-0.31018707872957674,0.013207922715235687,0.3516919449317693,0.793649136027957,-0.34426515412535763,-0.6811016301970876,1.1907451482523195,0.5637551139549619,-0.4487665724834562
2025-01-01 05:00:00,-1.250289860831093,0.42988058545321584,-0.6254011493873021,-0.42050544656097033,1.0031468666955352,-0.5615974687831433,-0.23612549112421016,1.0707141038363182,0.5491447396805302,-0.6302258344920468
2025-01-01 06:00:00,-0.8667337912012489,-0.14547714194027334,-0.5953412484970655,-0.0750288536553822,0.5829152443729284,-0.669509454059132,0.463576710376591,2.2539227768937815,0.45658797673247015,-0.9989552575025912
2025-01-01 07:00:00,-0.34249660701844786,-0.7429490757766871,-1.1323098359463746,1.0680706363061054,-0.08282747758987768,-0.6359965095427806,-0.09613777524683764,1.2063759084898473,-0.2338668251167758,-1.0495294736303495
2025-01-01 08:00:00,-0.12793662770524214,-0.46913633752716216,-0.4360089898873194,0.624672452289667,-0.5662737134091126,0.36078084084300166,-0.14193724798590063,0.9331460785511475,-0.9115680042048029,-1.2940336494350972
2025-01-01 09:00:00,-0.20139584408513594,-0.17994857917563903,-0.5032831423495723,0.6003108285580112,-0.009715554263443948,-0.062293492080136126,0.7893660884269893,0.7448145119965459,-0.7886470455406264,-1.3745585384083447
2025-01-01 10:00:00,0.1682689564110075,-0.5009177031274994,-0.7242176487570073,-0.6641235375699032,1.4238663989481246,0.24978362509537808,1.5812714975493742,-0.47990940157913864,-0.6990605124295923,-0.9549121403528605
2025-01-01 11:00:00,0.39459388063032336,-1.2415793915856022,-0.17284575470101593,-0.7621395539961162,1.1991877597381142,-0.3195694020017745,0.8953904652837321,-0.9483804730737861,-0.5728128881273723,-0.7933746364765834
2025-01-01 12:00:00,0.6151808137878533,-1.3849314982185428,-0.16884028709543863,-0.9076730601120743,1.0179086447984533,-1.1534392927377597,1.158971803531776,-0.3432782583510508,0.12635950768559873,-0.5454522299872611
2025-01-01 13:00:00,-0.3336458256745906,-0.3850265305313123,0.7039254764991275,-0.4738205865036323,0.570803303193726,-1.3951439621973392,0.38012862987385054,-0.786734380623878,-0.1905516259478357,-1.3460937763472074
2025-01-01 14:00:00,-0.4631370102026814,-0.6443241280389163,0.7069442834754919,-0.7345826699550011,-0.480201627340368,-0.5995854001459398,0.9546172537483946,-0.89130531012266,0.1051737848086397,-1.742012360412383
2025-01-01 15:00:00,-0.7091680875723955,-0.7291579850456844,1.1775813531788502,-0.5003307514350904,0.29247499995819654,-0.50096779555917,0.5399316151026549,-0.7807947215003422,-0.15569736784317986,-1.0673042537992323
2025-01-01 16:00:00,0.9006709127912931,-1.1367481502921613,0.7549845237487611,-0.35460681173037456,-0.6516839213398203,0.0069585260481653255,0.7712371007904602,-0.4064946906159414,0.19603134998403926,-1.094892902850276
2025-01-01 17:00:00,0.3882231171166978,-0.5330344540666779,0.6513615751263725,-0.38433440602068947,-0.5371594154517996,0.691928402006284,0.8120303281633792,-0.37495545848196876,0.1415439437519715,-0.5167696591462496
2025-01-01 18:00:00,0.9393102160169211,-1.0167267722394093,1.237621689274526,-0.0944285940012724,0.09572062260951475,0.13227116680276302,0.7273842159831004,-0.4343820716280821,0.3913368519171059,-1.0165402449209493
2025-01-01 19:00:00,-0.08910543462227094,-1.2845185371290722,0.8810139201327672,-0.5113417720105125,0.37175729700515114,0.09959577961732193,0.9822190420488474,-0.1673123163935313,0.3569097145331206,-0.3659968211394373
2025-01-01 20:00:00,-0.2710710778606934,-0.5262349750342539,1.709897375911683,0.39005132846272084,0.9637757690691464,-0.36696078117139536,1.0557186700052275,0.8965744844977923,-0.16197081818366732,0.05322263065823851
2025-01-01 21:00:00,-0.933225239175134,-1.3340087548813915,1.097819585412375,-0.597494853985542,0.6690067291276498,-0.8781306132263058,0.6590319021184992,2.153051235737306,-0.455188209426892,-0.4423473335161164
2025-01-01 22:00:00,-0.6501089666805036,-1.007296417303348,1.4941241555662046,-0.2851497661205462,0.8472226994429725,-0.49601401513122545,0.4471818766852528,2.3220246394089057,-0.8920645466116159,-0.34280311615541487
2025-01-01 23:00:00,0.38659158474716726,-0.612226293806678,1.3251237807117267,-0.16496672947115726,0.03571160074727764,-0.03975406542915316,1.0090635712814016,1.653861494621819,-0.8092330525851539,-0.6515849465311914
2025-01-02 00:00:00,-0.13658399247311553,0.16137534513022267,1.536501379616869,1.4152371959390326,0.12324668255607926,-0.793254162122384,-0.5097558030465699,1.9974756966648157,-0.8337011474407428,0.16259156963236399
2025-01-02 01:00:00,0.2855072000754932,-0.22512115063962804,0.760271671640705,1.2688481538341123,-0.6012768455981481,-0.5479191577177729,-0.3309562980871993,2.304577575221728,0.18307135155649668,0.35811828750025554
2025-01-02 02:00:00,0.6156192237698711,-0.6092752218668788,0.7502767964386431,1.6256554815560929,-0.8527518922388789,-0.9768381089515128,-0.04530053770027487,1.3698141164135471,0.9548671313200698,0.05401145900227486
2025-01-02 03:00:00,0.8126378316751526,-0.6305647017130898,0.8038808574292862,0.3606111709734784,-0.011723201064590016,-0.38970046169652967,0.07062850666817418,0.5563398228241516,0.787209721626628,-0.11978102219452083
2025-01-02 04:00:00,0.5369652010821988,0.1103087786071072,0.031231706909049195,0.09102981834739246,-0.6032156175287494,-0.09845525606254582,-0.27149302213398707,0.6199139969227496,0.3930443341241534,-0.38531281885182705
2025-01-02 05:00:00,0.35201639827699693,0.5374756114659478,-0.31585435624882036,0.24718614701762326,-0.002119086672809134,0.432160760975135,0.7082230000017535,1.2097670432633159,0.04644583107252709,-0.424366349055512
2025-01-02 06:00:00,0.34949665928379947,0.0332985687341677,0.1497096486332652,0.27301291796369953,-0.13508321299252304,1.023820869234971,0.42452433582953186,1.057663442396291,-0.8438522765631659,-1.0508060460656983
2025-01-02 07:00:00,0.383159314572051,-0.08586671421914427,0.39565849082392207,0.49990102810563924,-0.18886319222578712,0.6832710997130909,0.8583266553143329,-0.047204007613222854,-0.41051782707438006,-0.934432527615596
2025-01-02 08:00:00,0.38483317431017683,-0.651764402987224,1.1822642785128366,0.6974980985694239,-0.5952426054819594,0.9376623388655585,0.785626507575193,0.9442057538782879,-0.19353285511513899,-0.6236032935666711
2025-01-02 09:00:00,0.6973673735868804,-1.3452403617693554,1.321806023079441,0.18966898668520454,-0.8162024678061374,0.1686102616280749,0.9871513152983672,0.38197516466249887,-0.06488017571235272,1.376084106648624
2025-01-02 10:00:00,0.4946850777310044,-0.016421688599397744,0.8873041197131997,0.3599541005770597,-0.9707448618852331,-0.10463858248247929,0.6908952564420318,0.5034568131563782,-1.2785335410854217,1.9131613942774217
2025-01-02 11:00:00,0.6690954668497389,-0.37840492034182055,-0.1416203095019949,0.6962413938600241,-0.5925533949519471,0.43016630643387144,1.1360375951994781,0.5473469666495154,-0.801206253638297,2.6189852294153395
2025-01-02 12:00:00,0.6874552979613435,-0.14200375243749486,-0.3597260763307244,1.1403720269847626,-1.0330418216603554,0.29647191220922064,0.568271076301945,1.2352557473428953,-0.6753540351477805,3.2195576787900086
